trial_name,agent_level,agent_id,full_sequence,to_fridge_sequence,return_sequence,chosen_plant_spot,audio_sequence,full_sequence_length,to_fridge_sequence_length,return_sequence_length
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(3, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 13]",24,11,13
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(3, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(3, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(1, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 13]",24,11,13
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 11)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 9)","[13, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 13]",26,13,13
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (3, 10), (4, 10), (5, 10), (5, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (3, 10), (4, 10), (5, 10), (5, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(5, 9)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 15]",26,11,15
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 9)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 9)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(2, 10)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,A,"[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","[(4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5)]","(4, 11)","[11, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 11]",22,11,11
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 13)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(4, 9)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 13)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(3, 9)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 12)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(4, 9)","[21, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",42,21,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(3, 10)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 12)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (9, 12), (8, 12), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (4, 12), (5, 12), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (9, 9), (9, 10), (9, 11), (9, 12), (8, 12), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (4, 12), (5, 12), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 13)","[21, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",42,21,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(4, 10)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 9)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 23]",42,19,23
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (9, 12), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (9, 12), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (3, 9), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(5, 9)","[21, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",42,21,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 13)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(1, 13)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 19]",38,19,19
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(3, 9)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
snack1,sophisticated,B,"[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[(10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (1, 11), (1, 12), (1, 13)]","[(1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (4, 9), (4, 10), (5, 10), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","(5, 9)","[19, 'fridge_opened', 'snack_picked_up', 'fridge_closed', 21]",40,19,21
